Bulk mode; whois.cymru.com [2015-11-20 16:36:36 +0000]
3       | 128.52.128.0     | 128.52.0.0/16       | US | arin     |            | MIT-GATEWAYS - Massachusetts Institute of Technology,US
29208   | 212.24.144.0     | 212.24.128.0/19     | CZ | ripencc  |            | DIALTELECOM-AS Dial Telecom, a.s.,SK
29278   | 79.172.193.0     | 79.172.192.0/18     | HU | ripencc  | 2007-10-25 | DENINET-HU-AS Deninet KFT,HU
29405   | 109.74.151.0     | 109.74.144.0/20     | SK | ripencc  | 2009-10-29 | VNET-AS VNET a.s.,SK
29405   | 93.184.66.0      | 93.184.64.0/20      | SK | ripencc  | 2008-05-26 | VNET-AS VNET a.s.,SK
29456   | 95.71.126.0      | 95.71.0.0/17        | RU | ripencc  | 2008-11-27 | BELSVYAZ-AS PJSC Rostelecom,RU
29485   | 188.129.26.0     | 188.129.0.0/17      | HR | ripencc  | 2009-03-18 | AMISHR AMIS Telekom d.o.o.,HR
29518   | 31.208.42.0      | 31.208.0.0/16       | SE | ripencc  | 2011-05-02 | BREDBAND2 Bredband2 AB,SE
29518   | 83.233.119.0     | 83.233.0.0/16       | SE | ripencc  | 2004-02-06 | BREDBAND2 Bredband2 AB,SE
29550   | 109.203.108.0    | 109.203.96.0/19     | GB | ripencc  | 2010-03-03 | SIMPLYTRANSIT Simply Transit Ltd,GB
29562   | 109.193.119.0    | 109.193.0.0/16      | DE | ripencc  | 2009-10-06 | KABELBW-ASN Kabel BW GmbH,DE
29562   | 46.223.202.0     | 46.223.128.0/17     | DE | ripencc  | 2011-01-26 | KABELBW-ASN Kabel BW GmbH,DE
29580   | 78.83.62.0       | 78.83.48.0/20       | BG | ripencc  | 2007-04-16 | HOMELAN-AS MOBILTEL EAD,BG
29670   | 217.197.91.0     | 217.197.80.0/20     | DE | ripencc  | 2004-03-22 | IN-BERLIN-AS Individual Network Berlin e.V.,DE
29695   | 51.175.136.0     | 51.174.0.0/15       | NO | ripencc  |            | ALTIBOX_AS Altibox AS,NO
29695   | 79.160.162.0     | 79.160.0.0/15       | NO | ripencc  | 2007-06-19 | ALTIBOX_AS Altibox AS,NO
29695   | 81.167.187.0     | 81.166.0.0/15       | NO | ripencc  | 2005-01-04 | ALTIBOX_AS Altibox AS,NO
29695   | 84.234.155.0     | 84.234.128.0/17     | NO | ripencc  | 2004-06-11 | ALTIBOX_AS Altibox AS,NO
29695   | 92.220.233.0     | 92.220.0.0/15       | NO | ripencc  | 2007-10-17 | ALTIBOX_AS Altibox AS,NO
29695   | 92.220.74.0      | 92.220.0.0/15       | NO | ripencc  | 2007-10-17 | ALTIBOX_AS Altibox AS,NO
29695   | 92.221.228.0     | 92.220.0.0/15       | NO | ripencc  | 2007-10-17 | ALTIBOX_AS Altibox AS,NO
29802   | 172.86.147.0     | 172.86.147.0/24     | US | arin     | 2015-05-29 | HVC-AS - HIVELOCITY VENTURES CORP,US
29802   | 68.233.235.0     | 68.233.224.0/19     | US | arin     | 2009-09-08 | HVC-AS - HIVELOCITY VENTURES CORP,US
29854   | 68.169.38.0      | 68.169.32.0/20      | US | arin     | 2009-02-23 | WESTHOST - WestHost, Inc.,US
30036   | 173.22.240.0     | 173.22.240.0/21     | US | arin     | 2008-05-19 | MEDIACOM-ENTERPRISE-BUSINESS - Mediacom Communications Corp,US
30058   | 50.7.205.0       | 50.7.192.0/19       | US | arin     | 2010-10-18 | FDCSERVERS - FDCservers.net,US
30058   | 50.7.210.0       | 50.7.192.0/19       | US | arin     | 2010-10-18 | FDCSERVERS - FDCservers.net,US
30083   | 199.217.112.0    | 199.217.112.0/21    | US | arin     | 2012-06-21 | SERVER4YOU - Hosting Solutions International, Inc.,US
30083   | 209.126.100.0    | 209.126.96.0/19     | US | arin     | 2013-12-26 | SERVER4YOU - Hosting Solutions International, Inc.,US
30083   | 69.64.46.0       | 69.64.32.0/19       | US | arin     | 2003-07-30 | SERVER4YOU - Hosting Solutions International, Inc.,US
30176   | 204.11.50.0      | 204.11.48.0/21      | CA | arin     | 2005-01-26 | AS-PRIORITYCOLO - Priority Colo Inc,CA
30266   | 216.17.101.0     | 216.17.100.0/22     | US | arin     | 2003-01-09 | A1COLO-COM - A1COLO.COM,US
30266   | 216.17.99.0      | 216.17.96.0/22      | US | arin     | 2003-01-09 | A1COLO-COM - A1COLO.COM,US
30633   | 108.59.2.0       | 108.59.0.0/20       | US | arin     | 2010-11-18 | LEASEWEB-US - Leaseweb USA, Inc.,US
30633   | 207.244.70.0     | 207.244.64.0/18     | US | arin     |            | LEASEWEB-US - Leaseweb USA, Inc.,US
30633   | 207.244.75.0     | 207.244.64.0/18     | US | arin     |            | LEASEWEB-US - Leaseweb USA, Inc.,US
30633   | 207.244.96.0     | 207.244.64.0/18     | US | arin     |            | LEASEWEB-US - Leaseweb USA, Inc.,US
30693   | 107.158.255.0    | 107.158.0.0/16      | US | arin     | 2013-12-03 | SERVERHUB-PHOENIX - Eonix Corporation,US
30693   | 173.213.113.0    | 173.213.64.0/18     | US | arin     | 2009-11-04 | SERVERHUB-PHOENIX - Eonix Corporation,US
30722   | 93.64.207.0      | 93.64.0.0/16        | IT | ripencc  | 2008-03-17 | VODAFONE-IT-ASN Vodafone Omnitel B.V.,IT
30836   | 94.199.51.0      | 94.199.48.0/21      | HU | ripencc  | 2008-11-07 | NET23-AS 23VNET Ltd.,HU
30962   | 62.108.37.0      | 62.108.32.0/20      | DE | ripencc  | 2010-03-19 | COMTRANCE-AS comtrance GmbH,DE
30968   | 109.120.165.0    | 109.120.128.0/18    | RU | ripencc  | 2009-08-27 | INFOBOX-AS ZAO _National Telecommunications_,RU
30968   | 109.120.173.0    | 109.120.128.0/18    | RU | ripencc  | 2009-08-27 | INFOBOX-AS ZAO _National Telecommunications_,RU
31019   | 91.228.151.0     | 91.228.151.0/24     | NL | ripencc  | 2011-06-01 | MEANIE Paulus M. Hoogsteder trading as Meanie,NL
31027   | 130.185.133.0    | 130.185.128.0/20    | DK | ripencc  | 2011-10-25 | NIANET-AS Nianet A/S,DK
31034   | 31.14.134.0      | 31.14.128.0/20      | IT | ripencc  | 2011-04-18 | ARUBA-ASN Aruba S.p.A.,IT
31078   | 217.115.10.0     | 217.115.0.0/20      | DE | ripencc  | 2009-09-23 | NETSIGN Netsign Networks GmbH,DE
31103   | 84.19.190.0      | 84.19.160.0/19      | DE | ripencc  | 2004-08-27 | KEYWEB-AS Keyweb AG,DE
31103   | 87.118.84.0      | 87.118.64.0/18      | DE | ripencc  | 2005-10-04 | KEYWEB-AS Keyweb AG,DE
31103   | 87.118.91.0      | 87.118.64.0/18      | DE | ripencc  | 2005-10-04 | KEYWEB-AS Keyweb AG,DE
31103   | 87.118.94.0      | 87.118.64.0/18      | DE | ripencc  | 2005-10-04 | KEYWEB-AS Keyweb AG,DE
31103   | 95.169.188.0     | 95.169.188.0/23     | DE | ripencc  | 2009-01-29 | KEYWEB-AS Keyweb AG,DE
31122   | 92.51.245.0      | 92.51.192.0/18      | IE | ripencc  | 2008-01-09 | DIGIWEB-AS Digiweb Ltd.,IE
31148   | 78.159.60.0      | 78.159.60.0/24      | UA | ripencc  | 2007-09-14 | FREENET-AS Freenet Ltd.,UA
31214   | 213.149.20.0     | 213.149.0.0/19      | RU | ripencc  | 2008-04-15 | TIS-DIALOG-AS TIS Dialog LLC,RU
31334   | 31.19.176.0      | 31.19.128.0/17      | DE | ripencc  | 2011-03-24 | KABELDEUTSCHLAND-AS Vodafone Kabel Deutschland GmbH,DE
31342   | 91.203.212.0     | 91.203.212.0/22     | DE | ripencc  | 2008-05-09 | EU-CLANOTOPIA Alvotech GmbH,DE
31342   | 91.226.89.0      | 91.226.88.0/22      | DE | ripencc  | 2011-04-19 | EU-CLANOTOPIA Alvotech GmbH,DE
31400   | 82.211.19.0      | 82.211.0.0/18       | DE | ripencc  | 2003-10-10 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.240.0     | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.76.0      | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.8.0       | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.82.0      | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31463   | 178.17.41.0      | 178.17.32.0/20      | GB | ripencc  | 2010-03-15 | FOURD-AS 4D Data Centres Ltd,GB
31661   | 87.72.85.0       | 87.72.0.0/16        | DK | ripencc  | 2005-05-10 | COMX ComX Networks A/S,DK
31661   | 87.73.84.0       | 87.73.0.0/16        | DK | ripencc  | 2005-05-10 | COMX ComX Networks A/S,DK
32097   | 69.30.215.0      | 69.30.192.0/18      | US | arin     | 2004-03-16 | WII-KC - WholeSale Internet, Inc.,US
32097   | 69.30.249.0      | 69.30.192.0/18      | US | arin     | 2004-03-16 | WII-KC - WholeSale Internet, Inc.,US
32329   | 192.195.83.0     | 192.195.80.0/22     | US | arin     | 2013-01-31 | MONKEYBRAINS - Monkey Brains,US
32475   | 23.91.115.0      | 23.91.115.0/24      | US | arin     | 2013-09-09 | SINGLEHOP-LLC - SingleHop, Inc.,US
32748   | 69.162.139.0     | 69.162.128.0/18     | US | arin     | 2009-04-22 | STEADFAST - Steadfast Networks,US
33083   | 192.34.80.0      | 192.34.80.0/21      | US | arin     | 2012-11-20 | AXCELX-NET - AxcelX Technologies LLC,US
33363   | 184.91.52.0      | 184.88.0.0/14       | US | arin     | 2010-03-31 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33387   | 192.151.154.0    | 192.151.144.0/20    | US | arin     | 2012-11-27 | DATASHACK - DataShack, LC,US
33387   | 192.187.124.0    | 192.187.96.0/19     | US | arin     | 2013-05-01 | DATASHACK - DataShack, LC,US
33387   | 74.91.27.0       | 74.91.16.0/20       | US | arin     | 2011-04-01 | DATASHACK - DataShack, LC,US
33604   | 65.183.154.0     | 65.183.152.0/21     | US | arin     | 2006-05-16 | BTNETWORK - Burlington Telecom,US
33616   | 216.131.23.0     | 216.131.16.0/21     | US | arin     | 2015-04-27 | CO-MO-COMM - Co-Mo Comm Inc,US
33785   | 41.223.53.0      | 41.223.53.0/24      | EG | afrinic  | 2006-09-12 | CITYNET,EG
33885   | 109.104.12.0     | 109.104.0.0/19      | SE | ripencc  | 2009-08-26 | OWNIT Ownit Broadband AB,SE
33885   | 178.78.212.0     | 178.78.192.0/18     | SE | ripencc  | 2010-04-28 | OWNIT Ownit Broadband AB,SE
33885   | 212.107.130.0    | 212.107.128.0/19    | SE | ripencc  | 2008-11-17 | OWNIT Ownit Broadband AB,SE
33885   | 212.107.149.0    | 212.107.128.0/19    | SE | ripencc  | 2008-11-17 | OWNIT Ownit Broadband AB,SE
33891   | 193.28.228.0     | 193.28.228.0/24     | DE | ripencc  | 2011-08-31 | CORE-BACKBONE Core-Backbone GmbH,DE
34011   | 109.239.48.0     | 109.239.48.0/20     | DE | ripencc  | 2010-02-03 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.3.0      | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.32.0     | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.36.0     | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.9.0      | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 185.21.100.0     | 185.21.100.0/22     | DE | ripencc  | 2013-03-14 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 37.200.98.0      | 37.200.96.0/21      | DE | ripencc  | 2012-03-22 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 37.200.99.0      | 37.200.96.0/21      | DE | ripencc  | 2012-03-22 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 46.252.24.0      | 46.252.16.0/20      | DE | ripencc  | 2010-12-16 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 46.252.26.0      | 46.252.16.0/20      | DE | ripencc  | 2010-12-16 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 93.180.156.0     | 93.180.152.0/21     | DE | ripencc  | 2012-09-06 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 93.180.157.0     | 93.180.152.0/21     | DE | ripencc  | 2012-09-06 | DOMAINFACTORY domainfactory GmbH,DE
34168   | 84.53.232.0      | 84.53.192.0/18      | RU | ripencc  | 2004-11-05 | ELCOM-ISP-AS PJSC Rostelecom,RU
34171   | 213.73.112.0     | 213.73.64.0/18      | DE | ripencc  | 2000-09-28 | INTERDOTNET-LIG-AS Inter.Net Germany ligado operation,DE
34171   | 213.73.81.0      | 213.73.64.0/18      | DE | ripencc  | 2000-09-28 | INTERDOTNET-LIG-AS Inter.Net Germany ligado operation,DE
34224   | 87.120.37.0      | 87.120.37.0/24      | BG | ripencc  | 2005-07-12 | NETERRA-AS Neterra Ltd.,BG
34240   | 89.238.77.0      | 89.238.64.0/18      | DE | ripencc  | 2006-07-21 | MANITU manitu GmbH,DE
34240   | 89.238.83.0      | 89.238.64.0/18      | DE | ripencc  | 2006-07-21 | MANITU manitu GmbH,DE
34274   | 92.39.246.0      | 92.39.240.0/20      | FR | ripencc  | 2010-01-07 | ELBMULTIMEDIA ELB MULTIMEDIA,FR
34300   | 62.173.154.0     | 62.173.128.0/19     | RU | ripencc  | 2007-02-07 | SPACENET-AS JSC Internet-Cosmos,RU
34533   | 46.0.187.0       | 46.0.0.0/16         | RU | ripencc  | 2010-08-10 | ESAMARA-AS JSC _ER-Telecom Holding_,RU
34555   | 185.7.148.0      | 185.7.148.0/22      | GB | ripencc  | 2012-10-23 | CCS-LEEDS-ASN C.C.S. (Leeds) Ltd,GB
34702   | 80.79.117.0      | 80.79.112.0/20      | EE | ripencc  | 2005-03-18 | WAVECOM-AS WaveCom AS,EE
34779   | 84.255.239.0     | 84.255.192.0/18     | SI | ripencc  | 2004-12-14 | T-2-AS T-2, d.o.o.,SI
34953   | 5.199.242.0      | 5.199.240.0/20      | DE | ripencc  | 2012-08-29 | RELAIX RelAix Networks GmbH,DE
34971   | 37.247.55.0      | 37.247.48.0/21      | IT | ripencc  | 2012-04-18 | PDDA-AS Prometeus di Daniela Agro,CZ
34989   | 83.143.83.0      | 83.143.80.0/21      | NO | ripencc  | 2005-05-12 | SERVETHEWORLD-AS ServeTheWorld AS,NO
34989   | 91.189.176.0     | 91.189.176.0/21     | NO | ripencc  | 2007-03-16 | SERVETHEWORLD-AS ServeTheWorld AS,NO
35017   | 94.100.18.0      | 94.100.18.0/24      | NL | ripencc  | 2008-07-09 | SWIFTWAY-AS Swiftway Sp. z o.o.,GB
35018   | 80.89.192.0      | 80.89.192.0/20      | RU | ripencc  | 2008-12-08 | RU-FIRSTMILE-AS First Mile,Ltd.,RU
35041   | 83.168.200.0     | 83.168.200.0/23     | SE | ripencc  | 2004-04-07 | NET-CRYSTONE-STHLM Crystone AB,SE
35154   | 87.224.210.0     | 87.224.128.0/17     | RU | ripencc  | 2005-06-14 | TELENET-AS PJSC Rostelecom,RU
35366   | 81.7.10.0        | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.11.0        | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.13.0        | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.14.0        | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.15.0        | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.16.0        | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.17.0        | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.7.0         | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.89.96.0       | 81.89.96.0/20       | DE | ripencc  | 2008-02-27 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 85.31.186.0      | 85.31.184.0/21      | DE | ripencc  | 2005-07-13 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 91.143.91.0      | 91.143.80.0/20      | DE | ripencc  | 2006-10-30 | ISPPRO-AS ISPpro Internet KG,DE
35425   | 5.28.62.0        | 5.28.56.0/21        | GB | ripencc  | 2012-05-08 | BYTEMARK-AS Bytemark Limited,GB
35425   | 89.16.176.0      | 89.16.160.0/19      | GB | ripencc  | 2006-07-17 | BYTEMARK-AS Bytemark Limited,GB
35470   | 178.18.83.0      | 178.18.80.0/20      | NL | ripencc  | 2010-04-12 | XL-AS XL Internet Services B.V.,NL
35470   | 89.31.96.0       | 89.31.96.0/21       | NL | ripencc  | 2009-04-09 | XL-AS XL Internet Services B.V.,NL
35492   | 78.41.115.0      | 78.41.112.0/21      | AT | ripencc  | 2007-08-09 | FUNKFEUER FunkFeuer - Verein zur Foerderung freier Netze (ZVR: 814804682),AT
35540   | 109.190.200.0    | 109.190.0.0/16      | FR | ripencc  | 2011-09-16 | OVH-TELECOM OVH SAS,FR
35549   | 212.92.219.0     | 212.92.192.0/19     | HR | ripencc  | 2008-08-27 | METRONET-AS Metronet telekomunikacije d.d.,HR
35592   | 87.236.195.0     | 87.236.192.0/21     | CZ | ripencc  | 2005-09-12 | COOLHOUSING-AS COOLHOUSING Autonomous System,CZ
35592   | 89.187.142.0     | 89.187.128.0/19     | CZ | ripencc  | 2006-04-28 | COOLHOUSING-AS COOLHOUSING Autonomous System,CZ
35662   | 176.227.202.0    | 176.227.192.0/19    | GB | ripencc  | 2011-12-02 | REDSTATION Redstation Limited,GB
35662   | 37.220.18.0      | 37.220.0.0/19       | GB | ripencc  | 2012-04-03 | REDSTATION Redstation Limited,GB
35807   | 188.242.130.0    | 188.242.0.0/15      | RU | ripencc  | 2009-06-23 | SKYNET-SPB-AS SkyNet Ltd.,RU
35916   | 64.27.17.0       | 64.27.0.0/19        | US | arin     | 2000-01-10 | MULTA-ASN1 - MULTACOM CORPORATION,US
36012   | 216.115.3.0      | 216.115.0.0/20      | US | arin     | 2006-06-27 | HUNTER-COMM - Hunter Communications,US
36024   | 74.50.54.0       | 74.50.48.0/20       | US | arin     | 2008-08-13 | COLO4-CO - Colo4, LLC,US
36149   | 141.239.152.0    | 141.239.0.0/16      | US | arin     |            | HAWAIIAN-TELCOM - Hawaiian Telcom Services Company, Inc.,US
36149   | 141.239.243.0    | 141.239.0.0/16      | US | arin     |            | HAWAIIAN-TELCOM - Hawaiian Telcom Services Company, Inc.,US
36149   | 72.253.92.0      | 72.253.0.0/16       | US | arin     | 2006-08-28 | HAWAIIAN-TELCOM - Hawaiian Telcom Services Company, Inc.,US
36351   | 104.200.16.0     | 104.200.16.0/21     | US | arin     | 2014-09-26 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 104.200.20.0     | 104.200.16.0/21     | US | arin     | 2014-09-26 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 153.92.44.0      | 153.92.44.0/24      | DE | ripencc  |            | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 173.255.196.0    | 173.255.192.0/20    | US | arin     | 2010-08-27 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 173.255.200.0    | 173.255.192.0/20    | US | arin     | 2010-08-27 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 198.58.107.0     | 198.58.96.0/19      | US | arin     | 2012-08-10 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 198.58.115.0     | 198.58.96.0/19      | US | arin     | 2012-08-10 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 198.58.96.0      | 198.58.96.0/19      | US | arin     | 2012-08-10 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 23.239.27.0      | 23.239.24.0/22      | US | arin     | 2013-10-23 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 45.56.127.0      | 45.56.120.0/21      | US | arin     | 2015-01-21 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 69.164.198.0     | 69.164.192.0/20     | US | arin     | 2009-05-15 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 69.164.207.0     | 69.164.192.0/20     | US | arin     | 2009-05-15 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 72.14.179.0      | 72.14.176.0/20      | US | arin     | 2008-05-21 | SOFTLAYER - SoftLayer Technologies Inc.,US
36351   | 96.126.122.0     | 96.126.112.0/20     | US | arin     | 2011-05-06 | SOFTLAYER - SoftLayer Technologies Inc.,US
36352   | 107.172.18.0     | 107.172.18.0/23     | US | arin     | 2013-12-27 | AS-COLOCROSSING - ColoCrossing,US
36352   | 192.3.172.0      | 192.3.168.0/21      | US | arin     | 2013-06-07 | AS-COLOCROSSING - ColoCrossing,US
36352   | 192.3.177.0      | 192.3.176.0/20      | US | arin     | 2013-06-07 | AS-COLOCROSSING - ColoCrossing,US
36352   | 192.3.203.0      | 192.3.192.0/20      | US | arin     | 2013-06-07 | AS-COLOCROSSING - ColoCrossing,US
36352   | 192.3.24.0       | 192.3.24.0/23       | US | arin     | 2013-06-07 | AS-COLOCROSSING - ColoCrossing,US
36352   | 198.23.161.0     | 198.23.160.0/23     | US | arin     | 2012-10-05 | AS-COLOCROSSING - ColoCrossing,US
36352   | 198.23.202.0     | 198.23.192.0/20     | US | arin     | 2012-10-05 | AS-COLOCROSSING - ColoCrossing,US
36352   | 198.46.142.0     | 198.46.140.0/22     | US | arin     | 2013-03-12 | AS-COLOCROSSING - ColoCrossing,US
36352   | 23.95.38.0       | 23.95.36.0/22       | US | arin     | 2013-08-16 | AS-COLOCROSSING - ColoCrossing,US
36375   | 35.0.127.0       | 35.0.0.0/16         | US | arin     |            | UMICH-AS-5 - University of Michigan,US
36493   | 45.58.200.0      | 45.58.192.0/18      | CA | arin     | 2015-02-09 | 295CA-TOR-ASN - FIBERNETICS CORPORATION,CA
36850   | 204.85.191.0     | 204.85.176.0/20     | US | arin     |            | UNC-CH - University of North Carolina at Chapel Hill,US
37560   | 197.231.221.0    | 197.231.220.0/22    | LR | afrinic  | 2013-02-18 | CYBERDYNE,LR
37560   | 46.246.37.0      | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE,LR
37560   | 46.246.42.0      | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE,LR
37560   | 46.246.46.0      | 46.246.32.0/19      | SE | ripencc  | 2011-01-27 | CYBERDYNE,LR
37692   | 154.127.61.0     | 154.127.48.0/20     | MU | afrinic  | 2014-03-05 | NetStack-AS,MU
38197   | 121.127.250.0    | 121.127.250.0/24    | HK | apnic    | 2007-10-11 | SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,HK
38197   | 121.54.175.0     | 121.54.175.0/24     | HK | apnic    | 2007-10-11 | SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,HK
38478   | 117.18.75.0      | 117.18.75.0/24      | HK | apnic    | 2007-06-06 | SUNNYVISION-AS-AP SunnyVision Limited,HK
38731   | 210.211.122.0    | 210.211.120.0/22    | VN | apnic    | 2009-09-25 | VTDC-AS-VN Vietel - CHT Compamy Ltd,VN
38843   | 223.27.33.0      | 223.27.33.0/24      | TW | apnic    | 2011-03-08 | PUMO-NET PUMO NETWORK DIGITAL TECHNOLOGY CO.,LTD,TW
38987   | 62.133.130.0     | 62.133.128.0/19     | PL | ripencc  | 2005-10-12 | OST-AS Spoldzielnia Telekomunikacyjna OST,PL
39102   | 213.21.10.0      | 213.21.0.0/18       | RU | ripencc  | 2008-02-18 | AS-ATHM SatTel Corporation, Ltd.,RU
39138   | 31.172.30.0      | 31.172.0.0/18       | DE | ripencc  | 2011-04-01 | OPENAP-WIRELESS-NETWORKS-AS rrbone UG (haftungsbeschraenkt),DE
