3       | 128.31.0.34      | 128.30.0.0/15       | US | arin     |            | MIT-GATEWAYS - Massachusetts Institute of Technology,US
16276   | 94.23.252.31     | 94.23.0.0/16        | FR | ripencc  | 2008-07-15 | OVH OVH SAS,FR
16276   | 94.23.36.52      | 94.23.0.0/16        | FR | ripencc  | 2008-07-15 | OVH OVH SAS,FR
16276   | 94.23.48.128     | 94.23.0.0/16        | FR | ripencc  | 2008-07-15 | OVH OVH SAS,FR
16276   | 94.23.56.31      | 94.23.0.0/16        | FR | ripencc  | 2008-07-15 | OVH OVH SAS,FR
16276   | 94.23.70.222     | 94.23.0.0/16        | FR | ripencc  | 2008-07-15 | OVH OVH SAS,FR
16302   | 217.119.41.213   | 217.119.32.0/20     | FI | ripencc  | 2001-02-14 | SUOMICOMMUNICATIONS Suomi Communications Oy,FI
16347   | 185.29.232.82    | 185.29.232.0/22     | FR | ripencc  | 2013-07-03 | RMI-FITECH ADISTA SAS,FR
16353   | 85.158.152.122   | 85.158.152.0/21     | GB | ripencc  | 2005-01-12 | MERULA Merula Limited,GB
16391   | 192.153.154.244  | 192.153.154.0/24    | US | arin     |            | CELITO-1 - Celito Communications Inc.,US
16509   | 52.10.125.140    | 52.10.0.0/15        | US | arin     |            | AMAZON-02 - Amazon.com, Inc.,US
16509   | 52.10.33.69      | 52.10.0.0/15        | US | arin     |            | AMAZON-02 - Amazon.com, Inc.,US
16509   | 52.10.36.66      | 52.10.0.0/15        | US | arin     |            | AMAZON-02 - Amazon.com, Inc.,US
16509   | 52.193.7.241     | 52.192.0.0/15       | US | arin     | 2015-09-02 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 52.27.112.185    | 52.24.0.0/14        | US | arin     |            | AMAZON-02 - Amazon.com, Inc.,US
16509   | 52.27.160.190    | 52.24.0.0/14        | US | arin     |            | AMAZON-02 - Amazon.com, Inc.,US
16509   | 52.28.164.48     | 52.28.0.0/16        | US | arin     |            | AMAZON-02 - Amazon.com, Inc.,US
16509   | 52.62.56.46      | 52.62.0.0/15        | US | arin     | 2015-09-02 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 52.69.228.202    | 52.68.0.0/15        | US | arin     |            | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.148.150.16    | 54.148.0.0/15       | US | arin     | 2014-10-23 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.153.191.0     | 54.153.128.0/17     | US | arin     | 2014-10-23 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.153.57.187    | 54.153.0.0/17       | US | arin     | 2014-10-23 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.187.239.16    | 54.186.0.0/15       | US | arin     | 2013-11-25 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.194.90.176    | 54.194.0.0/16       | US | arin     | 2013-06-19 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.217.92.56     | 54.216.0.0/15       | US | arin     | 2013-02-19 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.228.65.96     | 54.228.0.0/16       | US | arin     | 2012-03-01 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.241.9.145     | 54.241.0.0/17       | US | arin     | 2011-12-09 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.65.241.98     | 54.64.0.0/15        | US | arin     | 2014-06-20 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.68.29.170     | 54.68.0.0/15        | US | arin     | 2014-06-20 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.69.161.174    | 54.68.0.0/15        | US | arin     | 2014-06-20 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.78.214.134    | 54.78.0.0/16        | US | arin     | 2013-11-25 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.93.43.109     | 54.93.32.0/19       | US | arin     | 2013-11-25 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 54.94.17.71      | 54.94.0.0/17        | US | arin     | 2013-11-25 | AMAZON-02 - Amazon.com, Inc.,US
16509   | 79.125.121.183   | 79.125.0.0/17       | IE | ripencc  | 2007-08-24 | AMAZON-02 - Amazon.com, Inc.,US
16586   | 184.78.148.51    | 184.78.128.0/17     | US | arin     | 2010-02-12 | CLEARWIRE - CLEAR WIRELESS LLC,US
16591   | 23.255.188.254   | 23.255.128.0/17     | US | arin     | 2013-11-20 | GOOGLE-FIBER - Google Fiber Inc.,US
16591   | 23.255.208.46    | 23.255.128.0/17     | US | arin     | 2013-11-20 | GOOGLE-FIBER - Google Fiber Inc.,US
16652   | 198.252.153.107  | 198.252.153.0/24    | US | arin     |            | RISEUP - Riseup Networks,US
16652   | 199.254.238.53   | 199.254.238.0/24    | US | arin     | 2012-04-05 | RISEUP - Riseup Networks,US
16814   | 190.210.98.90    | 190.210.96.0/22     | AR | lacnic   | 2008-11-03 | NSS S.A.,AR
16863   | 64.20.23.37      | 64.20.23.0/24       | US | arin     | 2007-12-06 | HOMESC - Home Telephone Company, Inc.,US
16923   | 24.48.170.112    | 24.48.170.0/24      | US | arin     | 2008-10-22 | NEW-WAVE - New Wave Communications,US
17055   | 155.98.5.5       | 155.98.0.0/16       | US | arin     |            | UTAH - University of Utah,US
17055   | 155.98.5.5       | 155.98.0.0/16       | US | arin     |            | UTAH - University of Utah,US
17098   | 172.97.103.47    | 172.97.100.0/22     | US | arin     | 2015-06-15 | BROWNRICE-INTERNET-1 - Brownrice Internet, Inc.,US
17139   | 162.220.218.109  | 162.220.218.0/24    | US | arin     | 2013-09-03 | NETRANGE - Corporate Colocation Inc.,US
17439   | 103.240.91.7     | 103.240.90.0/23     | IN | apnic    | 2013-08-13 | NETMAGIC-AP Netmagic Datacenter Mumbai,IN
17506   | 113.38.41.173    | 113.32.0.0/13       | JP | apnic    | 2008-10-15 | UCOM UCOM Corp.,JP
17676   | 126.70.7.146     | 126.70.0.0/16       | JP | apnic    | 2005-02-08 | GIGAINFRA Softbank BB Corp.,JP
17746   | 121.98.226.170   | 121.98.0.0/16       | NZ | apnic    | 2007-09-24 | ORCONINTERNET-NZ-AP Orcon Internet,NZ
17746   | 121.99.228.14    | 121.99.0.0/16       | NZ | apnic    | 2010-08-26 | ORCONINTERNET-NZ-AP Orcon Internet,NZ
17746   | 121.99.26.215    | 121.99.0.0/16       | NZ | apnic    | 2010-08-26 | ORCONINTERNET-NZ-AP Orcon Internet,NZ
17813   | 120.56.173.80    | 120.56.160.0/20     | IN | apnic    | 2008-03-19 | MTNL-AP Mahanagar Telephone Nigam Ltd.,IN
17813   | 120.56.174.57    | 120.56.160.0/20     | IN | apnic    | 2008-03-19 | MTNL-AP Mahanagar Telephone Nigam Ltd.,IN
17813   | 59.179.17.195    | 59.179.0.0/16       | IN | apnic    | 2004-11-30 | MTNL-AP Mahanagar Telephone Nigam Ltd.,IN
17864   | 218.37.244.220   | 218.37.240.0/20     | KR | apnic    | 2002-07-22 | HANVITIAB-AS-KR Hanvit I&B,KR
17924   | 121.203.204.160  | 121.203.192.0/19    | HK | apnic    | 2006-08-07 | SMARTONE-MB-AS-AP SmarTone Mobile Communications Ltd,HK
17971   | 112.137.167.122  | 112.137.166.0/23    | MY | apnic    | 2009-02-06 | TMVADS-AP TM-VADS DC Hosting,MY
18106   | 202.83.106.179   | 202.83.106.0/24     | SG | apnic    | 2005-03-01 | VIEWQWEST-SG-AP Viewqwest Pte Ltd,SG
18403   | 42.112.16.200    | 42.112.16.0/24      | VN | apnic    | 2011-02-10 | FPT-AS-AP The Corporation for Financing & Promoting Technology,VN
18403   | 42.112.16.42     | 42.112.16.0/24      | VN | apnic    | 2011-02-10 | FPT-AS-AP The Corporation for Financing & Promoting Technology,VN
18403   | 42.112.19.153    | 42.112.19.0/24      | VN | apnic    | 2011-02-10 | FPT-AS-AP The Corporation for Financing & Promoting Technology,VN
18403   | 42.112.19.168    | 42.112.19.0/24      | VN | apnic    | 2011-02-10 | FPT-AS-AP The Corporation for Financing & Promoting Technology,VN
18403   | 42.112.19.17     | 42.112.19.0/24      | VN | apnic    | 2011-02-10 | FPT-AS-AP The Corporation for Financing & Promoting Technology,VN
18403   | 42.112.19.174    | 42.112.19.0/24      | VN | apnic    | 2011-02-10 | FPT-AS-AP The Corporation for Financing & Promoting Technology,VN
18403   | 42.112.19.201    | 42.112.19.0/24      | VN | apnic    | 2011-02-10 | FPT-AS-AP The Corporation for Financing & Promoting Technology,VN
18403   | 42.112.19.65     | 42.112.19.0/24      | VN | apnic    | 2011-02-10 | FPT-AS-AP The Corporation for Financing & Promoting Technology,VN
18420   | 140.115.189.164  | 140.115.0.0/16      | TW | apnic    |            | NCU-TW National Central University,TW
18420   | 140.115.189.189  | 140.115.0.0/16      | TW | apnic    |            | NCU-TW National Central University,TW
18420   | 140.115.189.200  | 140.115.0.0/16      | TW | apnic    |            | NCU-TW National Central University,TW
18450   | 142.4.32.196     | 142.4.32.0/19       | US | arin     | 2012-06-15 | WEBNX - WebNX, Inc.,US
18451   | 198.51.75.165    | 198.51.75.0/24      | CA | arin     | 2013-09-11 | ASN-LES - LES.NET,CA
18451   | 199.87.154.251   | 199.87.152.0/21     | CA | arin     | 2011-01-31 | ASN-LES - LES.NET,CA
18451   | 199.87.154.255   | 199.87.152.0/21     | CA | arin     | 2011-01-31 | ASN-LES - LES.NET,CA
18624   | 216.210.71.4     | 216.210.68.0/22     | US | arin     | 2009-05-15 | CITYOFWILSONNC - Greenlight,US
18712   | 64.126.112.190   | 64.126.96.0/19      | US | arin     | 2000-07-10 | SUREWEST-KANSAS - SureWest Kansas Operations, LLC,US
18747   | 200.80.42.234    | 200.80.42.0/23      | CO | lacnic   | 2001-07-17 | IFX18747 - IFX Corporation,US
18779   | 178.18.17.204    | 178.18.17.0/24      | NL | ripencc  | 2010-04-07 | EGIHOSTING - EGIHosting,US
18881   | 177.43.23.162    | 177.43.16.0/20      | BR | lacnic   | 2011-03-02 | Global Village Telecom,BR
18881   | 186.213.120.33   | 186.213.112.0/20    | BR | lacnic   | 2010-06-11 | Global Village Telecom,BR
18881   | 187.58.91.76     | 187.58.64.0/19      | BR | lacnic   | 2009-04-09 | Global Village Telecom,BR
18881   | 191.34.3.129     | 191.34.0.0/19       | BR | lacnic   | 2014-02-28 | Global Village Telecom,BR
18978   | 172.246.126.189  | 172.246.124.0/22    | US | arin     | 2013-04-22 | ENZUINC-US - Enzu Inc,US
18978   | 172.246.47.225   | 172.246.0.0/18      | US | arin     | 2013-04-22 | ENZUINC-US - Enzu Inc,US
18978   | 192.157.192.78   | 192.157.192.0/19    | US | arin     | 2013-01-17 | ENZUINC-US - Enzu Inc,US
18978   | 192.157.239.243  | 192.157.236.0/22    | US | arin     | 2013-01-17 | ENZUINC-US - Enzu Inc,US
18978   | 192.157.241.103  | 192.157.240.0/23    | US | arin     | 2013-01-17 | ENZUINC-US - Enzu Inc,US
18978   | 192.157.241.201  | 192.157.240.0/23    | US | arin     | 2013-01-17 | ENZUINC-US - Enzu Inc,US
18978   | 192.157.245.126  | 192.157.244.0/23    | US | arin     | 2013-01-17 | ENZUINC-US - Enzu Inc,US
18978   | 192.80.146.170   | 192.80.128.0/19     | US | arin     | 2012-12-05 | ENZUINC-US - Enzu Inc,US
18978   | 198.71.81.66     | 198.71.80.0/23      | US | arin     | 2012-08-16 | ENZUINC-US - Enzu Inc,US
18978   | 199.231.211.23   | 199.231.208.0/22    | US | arin     | 2012-07-16 | ENZUINC-US - Enzu Inc,US
18978   | 23.88.113.123    | 23.88.112.0/22      | US | arin     | 2013-06-07 | ENZUINC-US - Enzu Inc,US
18978   | 23.88.121.182    | 23.88.120.0/22      | US | arin     | 2013-06-07 | ENZUINC-US - Enzu Inc,US
18978   | 23.88.232.5      | 23.88.232.0/22      | US | arin     | 2013-06-07 | ENZUINC-US - Enzu Inc,US
18978   | 23.89.198.187    | 23.89.196.0/22      | US | arin     | 2013-06-07 | ENZUINC-US - Enzu Inc,US
19108   | 173.218.82.189   | 173.218.80.0/22     | US | arin     | 2009-09-16 | SUDDENLINK-COMMUNICATIONS - Suddenlink Communications,US
19108   | 24.121.184.141   | 24.121.128.0/17     | US | arin     | 2001-09-20 | SUDDENLINK-COMMUNICATIONS - Suddenlink Communications,US
19108   | 74.194.155.110   | 74.194.128.0/19     | US | arin     | 2006-09-27 | SUDDENLINK-COMMUNICATIONS - Suddenlink Communications,US
19165   | 208.66.30.27     | 208.66.24.0/21      | US | arin     | 2006-03-24 | WEBPASS - Webpass Inc.,US
19255   | 204.9.55.71      | 204.9.48.0/21       | US | arin     | 2004-09-14 | YOUR-ORG-INC-NA - YOUR.ORG, INC.,US
19531   | 104.160.36.241   | 104.160.36.0/22     | CA | arin     | 2014-07-29 | NODESDIRECT - Nodes Direct,US
19940   | 72.0.232.58      | 72.0.224.0/20       | US | arin     | 2004-09-28 | ACECAPE-INC - Ace Innovative Networks, Inc.,US
19969   | 204.27.60.147    | 204.27.56.0/21      | US | arin     | 2009-01-16 | JOESDATACENTER - Joe_s Datacenter, LLC,US
19969   | 96.43.142.28     | 96.43.128.0/20      | US | arin     | 2009-10-16 | JOESDATACENTER - Joe_s Datacenter, LLC,US
19969   | 96.43.142.28     | 96.43.128.0/20      | US | arin     | 2009-10-16 | JOESDATACENTER - Joe_s Datacenter, LLC,US
19975   | 104.244.223.204  | 104.244.220.0/22    | US | arin     | 2014-11-20 | CASCADELINK - CASCADELINK INC,US
19994   | 173.45.228.54    | 173.45.224.0/20     | US | arin     | 2008-10-13 | RACKSPACE - Rackspace Hosting,US
19994   | 184.106.109.244  | 184.106.0.0/16      | US | arin     | 2010-05-21 | RACKSPACE - Rackspace Hosting,US
19994   | 184.106.215.98   | 184.106.0.0/16      | US | arin     | 2010-05-21 | RACKSPACE - Rackspace Hosting,US
20001   | 104.32.21.49     | 104.32.0.0/14       | US | arin     | 2014-03-28 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 104.35.62.249    | 104.32.0.0/14       | US | arin     | 2014-03-28 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 108.185.226.62   | 108.184.0.0/15      | US | arin     | 2013-01-24 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 172.249.44.254   | 172.248.0.0/14      | US | arin     | 2013-03-13 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 172.250.87.115   | 172.248.0.0/14      | US | arin     | 2013-03-13 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 198.72.231.233   | 198.72.128.0/17     | US | arin     | 2012-07-20 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 23.243.12.150    | 23.240.0.0/14       | US | arin     | 2013-09-20 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 45.50.77.52      | 45.48.0.0/14        | US | arin     | 2015-01-06 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 75.80.160.236    | 75.80.0.0/16        | US | arin     | 2006-07-19 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20001   | 76.89.236.90     | 76.89.128.0/17      | US | arin     | 2006-12-22 | ROADRUNNER-WEST - Time Warner Cable Internet LLC,US
20021   | 76.12.219.104    | 76.12.0.0/16        | US | arin     | 2007-05-01 | LNH-INC - HostMySite,US
20115   | 24.171.59.121    | 24.171.0.0/17       | US | arin     | 2001-11-07 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 24.179.130.106   | 24.179.128.0/17     | US | arin     | 2003-10-28 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 24.179.156.151   | 24.179.128.0/17     | US | arin     | 2003-10-28 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 24.181.6.103     | 24.181.0.0/20       | US | arin     | 2003-10-28 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 24.207.133.161   | 24.207.128.0/17     | US | arin     | 2001-07-17 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 24.217.116.67    | 24.217.0.0/16       | US | arin     |            | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 24.240.49.79     | 24.240.48.0/20      | US | arin     |            | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 66.128.118.38    | 66.128.96.0/19      | US | arin     | 2001-06-13 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 66.191.183.166   | 66.191.176.0/20     | US | arin     | 2001-10-24 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 66.214.15.139    | 66.214.0.0/19       | US | arin     | 2001-12-31 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 66.214.222.235   | 66.214.208.0/20     | US | arin     | 2001-12-31 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 68.190.126.117   | 68.190.112.0/20     | US | arin     | 2002-12-31 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 71.83.208.90     | 71.83.208.0/20      | US | arin     | 2005-05-19 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 71.91.59.145     | 71.91.48.0/20       | US | arin     | 2005-05-19 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 75.128.151.40    | 75.128.144.0/20     | US | arin     | 2006-07-17 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 75.130.18.214    | 75.130.16.0/20      | US | arin     | 2006-07-17 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 75.132.141.36    | 75.132.0.0/16       | US | arin     | 2006-07-17 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 75.133.173.27    | 75.133.160.0/20     | US | arin     | 2006-07-17 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 75.134.151.31    | 75.134.128.0/19     | US | arin     | 2006-07-17 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 75.135.120.57    | 75.135.96.0/19      | US | arin     | 2006-07-17 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 96.32.150.147    | 96.32.128.0/18      | US | arin     | 2007-12-19 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 96.33.18.202     | 96.33.0.0/19        | US | arin     | 2007-12-19 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 96.35.130.131    | 96.35.128.0/19      | US | arin     | 2007-12-19 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 96.38.49.211     | 96.38.32.0/19       | US | arin     | 2007-12-19 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 96.40.41.45      | 96.40.32.0/19       | US | arin     | 2007-12-19 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 96.42.33.27      | 96.42.32.0/20       | US | arin     | 2007-12-19 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 97.82.100.91     | 97.82.100.0/22      | US | arin     | 2007-03-21 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 97.82.4.105      | 97.82.0.0/20        | US | arin     | 2007-03-21 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 97.87.62.101     | 97.87.48.0/20       | US | arin     | 2007-03-21 | CHARTER-NET-HKY-NC - Charter Communications,US
20115   | 97.93.13.235     | 97.93.0.0/19        | US | arin     | 2007-03-21 | CHARTER-NET-HKY-NC - Charter Communications,US
20130   | 140.192.218.139  | 140.192.0.0/16      | US | arin     |            | DEPAUL - Depaul University,US
20278   | 173.243.112.148  | 173.243.112.0/24    | US | arin     | 2010-06-02 | NEXEON - Nexeon Technologies, Inc.,US
20278   | 173.243.112.148  | 173.243.112.0/24    | US | arin     | 2010-06-02 | NEXEON - Nexeon Technologies, Inc.,US
20278   | 96.9.242.48      | 96.9.242.0/24       | US | arin     | 2015-03-10 | NEXEON - Nexeon Technologies, Inc.,US
20375   | 69.172.151.212   | 69.172.144.0/20     | CA | arin     | 2010-06-28 | TEKSAVVY-WEST - TekSavvy Solutions, Inc.,CA
20392   | 65.110.100.163   | 65.110.96.0/19      | US | arin     | 2003-04-07 | WESTPANET - WestPAnet, Inc.,US
20392   | 65.110.100.163   | 65.110.96.0/19      | US | arin     | 2003-04-07 | WESTPANET - WestPAnet, Inc.,US
20454   | 184.164.132.114  | 184.164.128.0/19    | US | arin     | 2011-05-13 | SSASN2 - SECURED SERVERS LLC,US
20454   | 198.15.79.197    | 198.15.64.0/18      | US | arin     | 2012-07-20 | SSASN2 - SECURED SERVERS LLC,US
20454   | 66.85.131.72     | 66.85.128.0/18      | US | arin     | 2011-08-18 | SSASN2 - SECURED SERVERS LLC,US
20454   | 66.85.140.76     | 66.85.128.0/18      | US | arin     | 2011-08-18 | SSASN2 - SECURED SERVERS LLC,US
20473   | 104.156.224.83   | 104.156.224.0/22    | US | arin     | 2014-07-22 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.156.230.136  | 104.156.228.0/22    | US | arin     | 2014-07-22 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.207.128.42   | 104.207.128.0/23    | US | arin     | 2014-10-01 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.207.143.241  | 104.207.136.0/21    | US | arin     | 2014-10-01 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.207.149.96   | 104.207.148.0/23    | US | arin     | 2014-10-01 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.207.150.30   | 104.207.148.0/22    | US | arin     | 2014-10-01 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.207.157.53   | 104.207.156.0/22    | US | arin     | 2014-10-01 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.134.184  | 104.238.128.0/21    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.145.111  | 104.238.144.0/22    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.146.218  | 104.238.144.0/22    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.159.191  | 104.238.158.0/23    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.167.111  | 104.238.166.0/23    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.167.84   | 104.238.166.0/23    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.176.134  | 104.238.176.0/23    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.176.224  | 104.238.176.0/23    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.188.184  | 104.238.188.0/22    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 104.238.188.98   | 104.238.188.0/22    | US | arin     | 2014-11-13 | AS-CHOOPA - Choopa, LLC,US
20473   | 107.191.46.204   | 107.191.46.0/23     | US | arin     | 2014-04-25 | AS-CHOOPA - Choopa, LLC,US
20473   | 107.191.47.87    | 107.191.46.0/23     | US | arin     | 2014-04-25 | AS-CHOOPA - Choopa, LLC,US
20473   | 107.191.48.205   | 107.191.48.0/22     | US | arin     | 2014-04-25 | AS-CHOOPA - Choopa, LLC,US
20473   | 107.191.56.125   | 107.191.56.0/23     | US | arin     | 2014-04-25 | AS-CHOOPA - Choopa, LLC,US
20473   | 107.191.62.139   | 107.191.62.0/23     | US | arin     | 2014-04-25 | AS-CHOOPA - Choopa, LLC,US
20473   | 107.191.63.248   | 107.191.62.0/23     | US | arin     | 2014-04-25 | AS-CHOOPA - Choopa, LLC,US
